Term,Adjusted P-value using selected genes (82712),Adjusted P-value using selected genes (29873),Adjusted P-value using selected genes (52382),Adjusted P-value using selected genes (19442),Adjusted P-value using selected genes (79815),Avg. adjusted P-value using selected genes,Adjusted P-value using all expressed genes
Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156),0.6179614512952372,0.3414858983553809,0.6610894621092593,0.634965984593506,0.6308313397355111,0.5772668272177789,0.9999975905668662
Regulation Of Epithelial To Mesenchymal Transition (GO:0010717),0.7130655585487761,0.7013537804817319,0.7557524978493969,0.4549429195600519,0.2730499195280258,0.5796329351935965,0.0002736822641181902
Cellular Response To Chemical Stress (GO:0062197),0.4519622902443831,0.7211056595124393,0.5091441551528711,0.747048757444965,0.4696299782706087,0.5797781681250535,0.0275371952506558
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),0.5424169313473568,0.5158750273853008,0.4688744507584616,0.7994429937198377,0.5726318840940747,0.5798482574610063,3.846788674476199e-14
Regulation Of Mitochondrion Organization (GO:0010821),0.5680485118873813,0.5607046293671816,0.6115392695780043,0.5863708573628833,0.5840098473540873,0.5821346231099076,0.0010676674185487
Mitotic Metaphase Plate Congression (GO:0007080),0.5680485118873813,0.5607046293671816,0.6115392695780043,0.5863708573628833,0.5840098473540873,0.5821346231099076,1.2974088698379418e-05
Regulation Of mRNA Stability (GO:0043488),0.6789167020156471,0.6703303540649185,0.4558457265725603,0.6979652777283474,0.4143936260600772,0.5834903372883101,0.0009740817950632684
Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433),0.6465721206418343,0.6337051101948216,0.5091441551528711,0.6690772610936647,0.4596778645457556,0.5836353023257894,0.1433814017468495
Negative Regulation Of MAP Kinase Activity (GO:0043407),0.5707582337264375,0.5641296953002747,0.6154805022709385,0.5886364213117495,0.5865519824729274,0.5851113670164656,0.1737491144950125
Positive Regulation Of Ras Protein Signal Transduction (GO:0046579),0.5707582337264375,0.5641296953002747,0.6154805022709385,0.5886364213117495,0.5865519824729274,0.5851113670164656,0.853167761408347
Positive Regulation Of DNA Recombination (GO:0045911),0.5707582337264375,0.5641296953002747,0.6154805022709385,0.5886364213117495,0.5865519824729274,0.5851113670164656,0.034540939304801
SMAD Protein Signal Transduction (GO:0060395),0.5707582337264375,0.5641296953002747,0.6154805022709385,0.5886364213117495,0.5865519824729274,0.5851113670164656,0.9999975905668662
Regulation Of Synapse Assembly (GO:0051963),0.5707582337264375,0.5641296953002747,0.6154805022709385,0.5886364213117495,0.5865519824729274,0.5851113670164656,0.9999975905668662
Metaphase Plate Congression (GO:0051310),0.5707582337264375,0.5641296953002747,0.6154805022709385,0.5886364213117495,0.5865519824729274,0.5851113670164656,9.304190079615695e-06
Negative Regulation Of Cell Differentiation (GO:0045596),0.4315657127179451,0.7738475935266466,0.5010981101374765,0.6120737399125513,0.6112764442473311,0.5859723201083902,0.0089035959613039
Cellular Response To Lipopolysaccharide (GO:0071222),0.5703877470344243,0.5580851791543265,0.6304877989111093,0.5886364213117495,0.5865519824729274,0.5868298257769075,0.9999975905668662
Lymphocyte Differentiation (GO:0030098),0.4595401850898509,0.7278954648264011,0.5157910512011499,0.754150239975626,0.4776401001406277,0.5870034082467311,0.9999975905668662
Phosphatidylinositol-Mediated Signaling (GO:0048015),0.6281097680677973,0.6207823226860962,0.6712678610514906,0.6450225983798331,0.370111430380088,0.587058796113061,0.2679429113540713
Regulation Of Protein Localization To Nucleus (GO:1900180),0.5762944702239207,0.5687997171835437,0.6215380217879576,0.5925709214671314,0.5906423871968375,0.5899691035718783,0.0130033323204127
Regulation Of Proteolysis (GO:0030162),0.5762944702239207,0.5687997171835437,0.6215380217879576,0.5925709214671314,0.5906423871968375,0.5899691035718783,0.098341173936095
Negative Regulation Of Response To Stimulus (GO:0048585),0.5762944702239207,0.5687997171835437,0.6215380217879576,0.5925709214671314,0.5906423871968375,0.5899691035718783,0.3095501546690076
Inorganic Anion Transmembrane Transport (GO:0098661),0.633015683728997,0.6256518021915227,0.6769766484284448,0.3835030231841633,0.6454883973300528,0.5929271109726362,0.9999975905668662
Monoatomic Cation Homeostasis (GO:0055080),0.690195156743906,0.6806903780121044,0.4686591034512972,0.7076309830662463,0.4237056185463455,0.5941762479639798,0.9999975905668662
Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),0.5816862095730063,0.5737115482488768,0.6266704117813485,0.5958429911496128,0.5948869282124362,0.5945596177930561,0.010279452727595
Actin Cytoskeleton Reorganization (GO:0031532),0.5816862095730063,0.5737115482488768,0.6266704117813485,0.5958429911496128,0.5948869282124362,0.5945596177930561,0.0041820996039289
Spermatid Development (GO:0007286),0.5816862095730063,0.5737115482488768,0.6266704117813485,0.5958429911496128,0.5948869282124362,0.5945596177930561,0.9999975905668662
Positive Regulation Of Intracellular Signal Transduction (GO:1902533),0.6105006086027446,0.5816192883027907,0.5084164603585543,0.6431396487330737,0.6377954635430281,0.5962942939080382,0.3499842751066249
Skeletal System Development (GO:0001501),0.6465721206418343,0.6337051101948216,0.3704539124165178,0.6690772610936647,0.6645338832979905,0.5968684575289658,0.7649628745349009
Lysosomal Transport (GO:0007041),0.5078463946069764,0.496342165836696,0.3912573239454096,0.7961552314624938,0.7978697871270873,0.5978941805957326,1.7497708049969969e-06
ERBB Signaling Pathway (GO:0038127),0.5858040976235889,0.5792659618255559,0.6304877989111093,0.6005946944858824,0.599758196193496,0.5991821498079266,0.4677311906096041
Endoplasmic Reticulum Organization (GO:0007029),0.5858040976235889,0.5792659618255559,0.6304877989111093,0.6005946944858824,0.599758196193496,0.5991821498079266,0.2577919063545828
Protein Targeting (GO:0006605),0.5844975431545173,0.572298272308472,0.6464211843301059,0.6017143516738899,0.6008944029245672,0.6011651508783105,0.00035209218098655417
Negative Regulation Of Intracellular Signal Transduction (GO:1902532),0.4744826463420554,0.6325730495172927,0.5571889686636763,0.6743184736191886,0.669804774031312,0.601673582434705,0.000676609104712492
Double-Strand Break Repair (GO:0006302),0.4883063947329401,0.6847533967150409,0.4115469156354805,0.5139422721285428,0.9124488422287044,0.6021995642881418,1.6276570204127528e-08
Regulation Of Cation Channel Activity (GO:2001257),0.5971089016028979,0.589980080536642,0.6415136954120354,0.6129693751488741,0.6118291925739618,0.6106802490548822,0.9999975905668662
post-Golgi Vesicle-Mediated Transport (GO:0006892),0.5971089016028979,0.589980080536642,0.6415136954120354,0.6129693751488741,0.6118291925739618,0.6106802490548822,9.385633418897012e-06
Regulation Of Cell Adhesion (GO:0030155),0.6335066524510772,0.421965993951822,0.6945324633447286,0.6550489836811167,0.649869711905741,0.6109847610668971,0.023094991690667
Positive Regulation Of Phosphorylation (GO:0042327),0.3533176080001682,0.6325730495172927,0.7232298590841622,0.5016041313575172,0.8449201367697762,0.6111289569457833,0.0137411986764441
Regulation Of Endothelial Cell Proliferation (GO:0001936),0.2934764745203327,0.7335307406228855,0.7875434935160113,0.7609972066628371,0.4849626286432046,0.6121021087930542,0.479267213365847
Positive Regulation Of Protein Kinase B Signaling (GO:0051897),0.7456737775401382,0.7335307406228855,0.5243300254206908,0.7609972066628371,0.303216972708186,0.6135497445909476,0.9999975905668662
Chemokine-Mediated Signaling Pathway (GO:0070098),0.6030195024761449,0.5947451092704895,0.6464211843301059,0.6177150796127122,0.6162800101129073,0.615636177160472,0.9999975905668662
Striated Muscle Contraction (GO:0006941),0.6030195024761449,0.5947451092704895,0.6464211843301059,0.6177150796127122,0.6162800101129073,0.615636177160472,0.9999975905668662
Regulation Of Heart Contraction (GO:0008016),0.6577781883057379,0.6505477324055811,0.435515526091003,0.6766645856330624,0.6730396341829368,0.6187091333236643,0.9999975905668662
Regulation Of Actin Filament Polymerization (GO:0030833),0.661541003029293,0.6538454247835839,0.7064501877374454,0.4056981934169505,0.6756562252108568,0.6206382068356259,0.4013483152975287
mRNA Transport (GO:0051028),0.6085107847994353,0.6005868354927276,0.651577973978036,0.6240050138122257,0.6209927795711014,0.6211346775307052,4.576908819976007e-06
Regulation Of Neuron Death (GO:1901214),0.6085107847994353,0.6005868354927276,0.651577973978036,0.6240050138122257,0.6209927795711014,0.6211346775307052,0.6717233541232421
Regulation Of Cellular Biosynthetic Process (GO:0031326),0.661541003029293,0.6538454247835839,0.4416802848272093,0.6798710482410709,0.6756562252108568,0.6225187972184028,0.0235165876171907
Positive Regulation Of Protein Modification Process (GO:0031401),0.4664581704436067,0.6207823226860962,0.7098379365434176,0.4893482223500014,0.837942279755377,0.6248737863556999,0.0041820996039289
Regulation Of Cell Death (GO:0010941),0.6123269761702366,0.6046980899723848,0.6560740581086866,0.628910650267493,0.6247741171630047,0.6253567783363612,0.9999975905668662
Positive Regulation Of Protein Binding (GO:0032092),0.6123269761702366,0.6046980899723848,0.6560740581086866,0.628910650267493,0.6247741171630047,0.6253567783363612,0.0137231440037631
Histone Acetylation (GO:0016573),0.6179614512952372,0.6107113830494075,0.6610894621092593,0.634965984593506,0.6308313397355111,0.6311119241565841,0.0006654780853292705
Regulation Of Double-Strand Break Repair (GO:2000779),0.4505200828036217,0.7185068698820705,0.7716762153686518,0.4714190698525113,0.7438033608923429,0.6311851197598396,7.249736343714205e-06
Protein Localization To Nucleus (GO:0034504),0.5622627362438006,0.5515481582442693,0.6237930470476697,0.5863708573628833,0.837942279755377,0.6323834157308,7.623708352003411e-09
Membrane Organization (GO:0061024),0.6977344464255649,0.6821983287494114,0.5600161966664605,0.7190761266228067,0.5080110541821262,0.633407230529274,0.000163964709431566
Fatty Acid Metabolic Process (GO:0006631),0.8233294979397173,0.5515481582442693,0.6237930470476697,0.5863708573628833,0.5838273344674918,0.6337737790124063,0.9999975905668662
Positive Regulation Of Cytokine Production (GO:0001819),0.6656123662319217,0.6465326458728078,0.7498534762077549,0.692922213014583,0.4156230036412761,0.6341087409936688,0.9999975905668662
BMP Signaling Pathway (GO:0030509),0.6234854752533145,0.6162122793663481,0.6662409251458103,0.64091211329146,0.635564744864337,0.636483107584254,0.9999975905668662
Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060393),0.6234854752533145,0.6162122793663481,0.6662409251458103,0.64091211329146,0.635564744864337,0.636483107584254,0.9463118931672134
Regulation Of Cellular Response To Stress (GO:0080135),0.5136394990919222,0.7766426933168307,0.5730108144915261,0.7994429937198377,0.5306936473654212,0.6386859295971077,9.970540121100195e-06
Protein Lipidation (GO:0006497),0.6281097680677973,0.6207823226860962,0.6712678610514906,0.6450225983798331,0.6401774584758163,0.6410720017322067,0.0070191434928109
Protein-Containing Complex Disassembly (GO:0032984),0.6281097680677973,0.6207823226860962,0.6712678610514906,0.6450225983798331,0.6401774584758163,0.6410720017322067,0.00011425115784066278
Regulation Of T Cell Activation (GO:0050863),0.6281097680677973,0.6207823226860962,0.6712678610514906,0.6450225983798331,0.6401774584758163,0.6410720017322067,0.9999975905668662
Positive Regulation Of Neurogenesis (GO:0050769),0.6834557207774185,0.3963430996014553,0.7267252297681371,0.701582102034485,0.698688878819903,0.6413590062002799,0.6517450670392413
Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280),0.5202639867215714,0.7814424326751546,0.5795820236451378,0.541004293435883,0.8073793969923962,0.6459344266940287,0.2077216343129018
Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),0.5622627362438006,0.815519850245008,0.435515526091003,0.83361285813357,0.5838273344674918,0.6461476610361747,0.0143975469557403
Regulation Of Cellular Catabolic Process (GO:0031329),0.633015683728997,0.6256518021915227,0.6769766484284448,0.6507423585127396,0.6454883973300528,0.6463749780383514,0.000835677393724388
Wnt Signaling Pathway (GO:0016055),0.6874953058147839,0.6789087211887981,0.4631581636116843,0.706018790513718,0.7031498915009218,0.6477461745259812,0.0143625117190076
Actomyosin Structure Organization (GO:0031032),0.690195156743906,0.6806903780121044,0.4686591034512972,0.7076309830662463,0.7040620063327804,0.650247525521267,0.0058842356420094
Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512),0.690195156743906,0.6806903780121044,0.4686591034512972,0.7076309830662463,0.7040620063327804,0.650247525521267,0.0120495724924208
Negative Regulation Of Cell Death (GO:0060548),0.6370148033439673,0.6304131996759057,0.681361230514782,0.6550489836811167,0.649869711905741,0.6507415858243025,0.6553200292167901
Regulation Of Secretion By Cell (GO:1903530),0.6370148033439673,0.6304131996759057,0.681361230514782,0.6550489836811167,0.649869711905741,0.6507415858243025,0.9369591190932004
Regulation Of Translational Initiation (GO:0006446),0.6401034610115801,0.6325730495172927,0.6852199923490842,0.6601149613564226,0.6549614848702481,0.6545945898209256,0.0005052669201172649
Regulation Of Neuron Differentiation (GO:0045664),0.6982712306665574,0.4111587811243594,0.7423538489404032,0.7165260258574732,0.712542222204395,0.6561704217586376,0.4804091040240538
Neuron Projection Morphogenesis (GO:0048812),0.6390884366275799,0.6270900889794665,0.7002273587796546,0.661062643120112,0.6555330487138479,0.6566003152441321,0.6405731491101779
Regulation Of Cold-Induced Thermogenesis (GO:0120161),0.6390884366275799,0.6270900889794665,0.7002273587796546,0.661062643120112,0.6555330487138479,0.6566003152441321,0.4738312717207964
Cellular Response To BMP Stimulus (GO:0071773),0.6446754306189012,0.6362814122540404,0.6897703366229007,0.6637563032106748,0.6587060781567302,0.6586379121726494,0.9999975905668662
Negative Regulation Of Immune Response (GO:0050777),0.6446754306189012,0.6362814122540404,0.6897703366229007,0.6637563032106748,0.6587060781567302,0.6586379121726494,0.6717233541232421
Response To Reactive Oxygen Species (GO:0000302),0.6446754306189012,0.6362814122540404,0.6897703366229007,0.6637563032106748,0.6587060781567302,0.6586379121726494,0.0269091456461034
Extrinsic Apoptotic Signaling Pathway (GO:0097191),0.6491439997645341,0.6419683439863065,0.6945324633447286,0.6681644909771931,0.663584060904161,0.6634786717953847,0.2971534993724977
Regulation Of Phosphorylation (GO:0042325),0.4336719973193667,0.6987626468368008,0.7532801258130861,0.7281274130010126,0.7237951720836476,0.6675274710107828,0.0294985570572006
B Cell Differentiation (GO:0030183),0.6531078362795971,0.6463073288314656,0.6985340423382242,0.6724666029946291,0.6679436299380352,0.6676718880763903,0.9999975905668662
Cellular Response To Oxidative Stress (GO:0034599),0.5461796516909336,0.8016707521457093,0.6077153047360234,0.820816763759552,0.5669870711314842,0.6686739086927405,0.0004871594271350416
Epigenetic Regulation Of Gene Expression (GO:0040029),0.4366758847911775,0.7013537804817319,0.7557524978493969,0.7305709113537584,0.7268020275787195,0.6702310204109568,0.0072355885541983
Protein Complex Oligomerization (GO:0051259),0.4875564975638419,0.7573178608189618,0.5521101837038682,0.7823346793784497,0.7833940513732789,0.6725426545676801,0.2655570753694684
Purine Ribonucleotide Metabolic Process (GO:0009150),0.716039815742891,0.7043081148135912,0.7590046530731963,0.4585497035278378,0.73017188810536,0.6736148350525752,0.9999975905668662
Negative Regulation Of Cell Cycle (GO:0045786),0.7168000293756418,0.706307377087644,0.7604507965100344,0.7334375266809503,0.4550406009662406,0.6744072661241023,0.2822142890294036
