Term,Adjusted P-value using selected genes (82712),Adjusted P-value using selected genes (29873),Adjusted P-value using selected genes (52382),Adjusted P-value using selected genes (19442),Adjusted P-value using selected genes (79815),Avg. adjusted P-value using selected genes,Adjusted P-value using all expressed genes
Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862),0.6301948314857461,0.6326108854116662,0.6319710311837087,0.6385638162744524,0.6318943753102443,0.6330469879331635,0.999997650764369
Regulation Of RNA Splicing (GO:0043484),0.8329213524748325,0.5854973587255695,0.5856783195420533,0.5925160750084458,0.5868037364837038,0.636683368446921,0.0001619534255576341
Regulation Of Interleukin-12 Production (GO:0032655),0.6371958155809975,0.6391207694412879,0.6384644931809419,0.6447527057905844,0.6387345140498603,0.6396536596087343,0.999997650764369
Blood Circulation (GO:0008015),0.6371958155809975,0.6391207694412879,0.6384644931809419,0.6447527057905844,0.6387345140498603,0.6396536596087343,0.999997650764369
Positive Regulation Of Fat Cell Differentiation (GO:0045600),0.6371958155809975,0.6391207694412879,0.6384644931809419,0.6447527057905844,0.6387345140498603,0.6396536596087343,0.3836562638605261
Sensory Perception Of Mechanical Stimulus (GO:0050954),0.5323055692031105,0.5362110010734495,0.5365189317956729,0.8003031437433468,0.797620329566593,0.6405917950764345,0.999997650764369
Cellular Response To Oxidative Stress (GO:0034599),0.638742495974195,0.6417854130344112,0.6384644931809419,0.6485426225083316,0.6404354807489302,0.641594101089362,0.0034935113563285
Regulation Of Stress-Activated MAPK Cascade (GO:0032872),0.6408417055318478,0.6430071430946136,0.6425664531343919,0.6485426225083316,0.6424814151391014,0.6434878678816572,0.1071571619859321
Regulation Of Telomere Maintenance Via Telomerase (GO:0032210),0.6408417055318478,0.6430071430946136,0.6425664531343919,0.6485426225083316,0.6424814151391014,0.6434878678816572,0.0020769131009015
Positive Regulation Of DNA Recombination (GO:0045911),0.6408417055318478,0.6430071430946136,0.6425664531343919,0.6485426225083316,0.6424814151391014,0.6434878678816572,0.0315522162270273
SMAD Protein Signal Transduction (GO:0060395),0.6408417055318478,0.6430071430946136,0.6425664531343919,0.6485426225083316,0.6424814151391014,0.6434878678816572,0.999997650764369
"Negative Regulation Of Gene Expression, Epigenetic (GO:0045814)",0.6408417055318478,0.6430071430946136,0.6425664531343919,0.6485426225083316,0.6424814151391014,0.6434878678816572,0.2517175451784104
Receptor Internalization (GO:0031623),0.6408417055318478,0.6430071430946136,0.6425664531343919,0.6485426225083316,0.6424814151391014,0.6434878678816572,0.6183356884295064
Regulation Of Smoothened Signaling Pathway (GO:0008589),0.6408417055318478,0.6430071430946136,0.6425664531343919,0.6485426225083316,0.6424814151391014,0.6434878678816572,0.0315522162270273
Positive Regulation Of Ras Protein Signal Transduction (GO:0046579),0.6408417055318478,0.6430071430946136,0.6425664531343919,0.6485426225083316,0.6424814151391014,0.6434878678816572,0.999997650764369
Negative Regulation Of MAP Kinase Activity (GO:0043407),0.6408417055318478,0.6430071430946136,0.6425664531343919,0.6485426225083316,0.6424814151391014,0.6434878678816572,0.4718684784160193
Positive Regulation Of Cell Projection Organization (GO:0031346),0.6408417055318478,0.6431354135306546,0.6425664531343919,0.6500036124472658,0.6424814151391014,0.6438057199566523,0.4028691289293217
Regulation Of Protein Kinase Activity (GO:0045859),0.6444625134485138,0.646711824809687,0.6437859093777027,0.6521494065736321,0.6461617288448227,0.6466542766108716,0.0143111966229688
Regulation Of Protein-Containing Complex Assembly (GO:0043254),0.6444625134485138,0.646711824809687,0.6437859093777027,0.6521494065736321,0.6461617288448227,0.6466542766108716,0.0797229294053124
Icosanoid Metabolic Process (GO:0006690),0.6444625134485138,0.646711824809687,0.6461213266885104,0.6521494065736321,0.6464630096824101,0.6471816162405507,0.999997650764369
Arachidonic Acid Metabolic Process (GO:0019369),0.6444625134485138,0.646711824809687,0.6461213266885104,0.6521494065736321,0.6464630096824101,0.6471816162405507,0.999997650764369
Fatty Acid Oxidation (GO:0019395),0.6444625134485138,0.646711824809687,0.6461213266885104,0.6521494065736321,0.6464630096824101,0.6471816162405507,0.1512833958113688
Cardiac Muscle Tissue Development (GO:0048738),0.6444625134485138,0.646711824809687,0.6461213266885104,0.6521494065736321,0.6464630096824101,0.6471816162405507,0.1512833958113688
Regulation Of Cell Development (GO:0060284),0.6444625134485138,0.646711824809687,0.6461213266885104,0.6521494065736321,0.6464630096824101,0.6471816162405507,0.425563262299756
Negative Regulation Of Innate Immune Response (GO:0045824),0.6444625134485138,0.646711824809687,0.6461213266885104,0.6521494065736321,0.6464630096824101,0.6471816162405507,0.6989186178095872
Regulation Of Proteolysis (GO:0030162),0.6444625134485138,0.646711824809687,0.6461213266885104,0.6521494065736321,0.6464630096824101,0.6471816162405507,0.1512833958113688
Cellular Response To Ionizing Radiation (GO:0071479),0.6444625134485138,0.646711824809687,0.6461213266885104,0.6521494065736321,0.6464630096824101,0.6471816162405507,0.0045057566247973
Mitochondrial Transport (GO:0006839),0.6491346196160435,0.6510432687822587,0.6503403907832981,0.6564071731352963,0.6506844082162997,0.6515219721066392,0.0035148941833378
Spermatid Development (GO:0007286),0.6491346196160435,0.6510432687822587,0.6503403907832981,0.6564071731352963,0.6506844082162997,0.6515219721066392,0.999997650764369
Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029),0.6491346196160435,0.6510432687822587,0.6503403907832981,0.6564071731352963,0.6506844082162997,0.6515219721066392,0.0427626463405343
Actin Cytoskeleton Reorganization (GO:0031532),0.6491346196160435,0.6510432687822587,0.6503403907832981,0.6564071731352963,0.6506844082162997,0.6515219721066392,0.0427626463405343
Gonad Development (GO:0008406),0.6491346196160435,0.6510432687822587,0.6503403907832981,0.6564071731352963,0.6506844082162997,0.6515219721066392,0.999997650764369
Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224),0.6491346196160435,0.6510432687822587,0.6503403907832981,0.6564071731352963,0.6506844082162997,0.6515219721066392,0.999997650764369
Protein Homotetramerization (GO:0051289),0.6491346196160435,0.6510432687822587,0.6503403907832981,0.6564071731352963,0.6506844082162997,0.6515219721066392,0.88065662624888
Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117),0.6491346196160435,0.6510432687822587,0.6503403907832981,0.6564071731352963,0.6506844082162997,0.6515219721066392,0.88065662624888
Sensory Perception Of Sound (GO:0007605),0.5463029144367294,0.5494853701368146,0.5483418832039735,0.8080720566361836,0.805904909499638,0.6516214267826678,0.999997650764369
Positive Regulation Of Synaptic Transmission (GO:0050806),0.7567669992969589,0.4923918348672021,0.7561628474563903,0.5015724733099727,0.7592833090764411,0.6532354928013931,0.999997650764369
Endoplasmic Reticulum Organization (GO:0007029),0.6552826605522847,0.6568163976879836,0.6564968492164666,0.6625730626882234,0.6568238546038604,0.6575985649497637,0.2523832646959209
Negative Regulation Of Protein Ubiquitination (GO:0031397),0.6552826605522847,0.6568163976879836,0.6564968492164666,0.6625730626882234,0.6568238546038604,0.6575985649497637,0.1146873939629014
Nucleosome Assembly (GO:0006334),0.6552826605522847,0.6568163976879836,0.6564968492164666,0.6625730626882234,0.6568238546038604,0.6575985649497637,0.999997650764369
ERBB Signaling Pathway (GO:0038127),0.6552826605522847,0.6568163976879836,0.6564968492164666,0.6625730626882234,0.6568238546038604,0.6575985649497637,0.6131737928514581
Purine Ribonucleotide Biosynthetic Process (GO:0009152),0.6616945569377723,0.663246641934026,0.6616509579478073,0.6690056397397942,0.6632332846579756,0.6637662162434751,0.999997650764369
Response To Peptide Hormone (GO:0043434),0.6616945569377723,0.663246641934026,0.6616509579478073,0.6690056397397942,0.6632332846579756,0.6637662162434751,0.6905841367030716
Ceramide Metabolic Process (GO:0006672),0.6616945569377723,0.663246641934026,0.6616509579478073,0.6690056397397942,0.6632332846579756,0.6637662162434751,0.8046688014651692
Regulation Of Cell Differentiation (GO:0045595),0.6628501143023228,0.6667005184512692,0.6614328455140036,0.6736018604614037,0.6643798481656285,0.6657930373789256,0.0507557241034358
Regulation Of Signal Transduction (GO:0009966),0.6628501143023228,0.6667005184512692,0.6614328455140036,0.6736018604614037,0.6643798481656285,0.6657930373789256,0.1479706286340327
Regulation Of Mitotic Cell Cycle (GO:0007346),0.6641769049340804,0.6670569039384038,0.6629806423728725,0.6736018604614037,0.6657038597369005,0.6667040342887322,1.17294700595216e-06
post-Golgi Vesicle-Mediated Transport (GO:0006892),0.6662927520205795,0.6678959252931087,0.6679289190101333,0.6736018604614037,0.6678012068991591,0.6687041327368768,3.002943890581136e-05
Regulation Of Cation Channel Activity (GO:2001257),0.6662927520205795,0.6678959252931087,0.6679289190101333,0.6736018604614037,0.6678012068991591,0.6687041327368768,0.999997650764369
Striated Muscle Contraction (GO:0006941),0.6711527767683835,0.6727986562223823,0.6723472494513228,0.678462932389607,0.6726371554415546,0.67347975405465,0.999997650764369
Chemokine-Mediated Signaling Pathway (GO:0070098),0.6711527767683835,0.6727986562223823,0.6723472494513228,0.678462932389607,0.6726371554415546,0.67347975405465,0.999997650764369
Signal Transduction In Response To DNA Damage (GO:0042770),0.6711527767683835,0.6727986562223823,0.6723472494513228,0.678462932389607,0.6726371554415546,0.67347975405465,0.0035882851598314
Post-Transcriptional Regulation Of Gene Expression (GO:0010608),0.6711527767683835,0.6727986562223823,0.6723472494513228,0.678462932389607,0.6726371554415546,0.67347975405465,0.0013012968262156
Monoatomic Anion Transport (GO:0006820),0.6711527767683835,0.6727986562223823,0.6723472494513228,0.678462932389607,0.6726371554415546,0.67347975405465,0.999997650764369
Positive Regulation Of Interleukin-1 Beta Production (GO:0032731),0.6711527767683835,0.6727986562223823,0.6723472494513228,0.678462932389607,0.6726371554415546,0.67347975405465,0.999997650764369
Golgi Vesicle Transport (GO:0048193),0.6736916049347081,0.6775927288216386,0.6723472494513228,0.6842294555774243,0.6751757560036351,0.6766073589577458,1.9145730154617972e-14
Positive Regulation Of Signal Transduction (GO:0009967),0.6755107344751614,0.6785616864384523,0.6724858287678033,0.6867825537221526,0.6769930420320699,0.6780667690871278,0.2752972776541507
Eye Development (GO:0001654),0.6758627620043343,0.6779628137191048,0.6770911214409967,0.6842294555774243,0.6773224992106675,0.6784937303905055,0.2429433504769355
Glycosaminoglycan Biosynthetic Process (GO:0006024),0.6758627620043343,0.6779628137191048,0.6770911214409967,0.6842294555774243,0.6773224992106675,0.6784937303905055,0.2429433504769355
mRNA Transport (GO:0051028),0.6758627620043343,0.6779628137191048,0.6770911214409967,0.6842294555774243,0.6773224992106675,0.6784937303905055,7.739546894388782e-05
Regulation Of DNA Repair (GO:0006282),0.6765813148614014,0.6791455057434891,0.6770911214409967,0.6867825537221526,0.6780367804684185,0.6795274552472916,2.9800371771135918e-08
Cellular Response To Cytokine Stimulus (GO:0071345),0.6228334266911733,0.6279739869808014,0.7592236627604598,0.7732507965734781,0.6242055365545235,0.6814974819120871,0.999997650764369
Chromatin Organization (GO:0006325),0.6796694753529597,0.6819115815395465,0.6770911214409967,0.6913136132648886,0.6811257414626897,0.6822223066122162,6.995150195984699e-05
Cell-Cell Junction Assembly (GO:0007043),0.4636197673828749,0.7352168795606961,0.7343081013591167,0.7412707615856156,0.7370527667024146,0.6822936553181436,0.3897194278487833
Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850),0.6804261353522318,0.6817444788208127,0.6815912979501377,0.6881585212373175,0.6818606989518805,0.682756226462476,0.0007595869998963527
Regulation Of Type I Interferon Production (GO:0032479),0.6804261353522318,0.6817444788208127,0.6815912979501377,0.6881585212373175,0.6818606989518805,0.682756226462476,0.3897194278487833
Aerobic Respiration (GO:0009060),0.6804261353522318,0.6817444788208127,0.6815912979501377,0.6881585212373175,0.6818606989518805,0.682756226462476,5.762464596080718e-05
protein-DNA Complex Assembly (GO:0065004),0.6804261353522318,0.6817444788208127,0.6815912979501377,0.6881585212373175,0.6818606989518805,0.682756226462476,0.999997650764369
Regulation Of Hydrolase Activity (GO:0051336),0.7349053285089765,0.4675686826569578,0.7343081013591167,0.7412707615856156,0.7370527667024146,0.6830211281626163,0.005323140885004
Organelle Organization (GO:0006996),0.7062761694483841,0.5908980553976877,0.7032585012296768,0.7201516949719506,0.7076400981836316,0.6856449038462662,3.1547698227095234e-09
Synapse Organization (GO:0050808),0.6835154815579414,0.6856911818962763,0.6827534118177356,0.6933683032850374,0.6849507194641754,0.6860558196042332,0.999997650764369
Histone Acetylation (GO:0016573),0.6861144802984326,0.6870333048583928,0.6872962789134966,0.6934310998498787,0.6875434750381971,0.6882837277916796,0.0017770049705114
protein-DNA Complex Organization (GO:0071824),0.6861144802984326,0.6870333048583928,0.6872962789134966,0.6934310998498787,0.6875434750381971,0.6882837277916796,0.1313098458611428
Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060393),0.6908226806247677,0.6921884451353082,0.691564030055592,0.6981377073351289,0.6922321578994176,0.6929890042100428,0.999997650764369
Fatty Acid Catabolic Process (GO:0009062),0.6908226806247677,0.6921884451353082,0.691564030055592,0.6981377073351289,0.6922321578994176,0.6929890042100428,0.0036052697659357
BMP Signaling Pathway (GO:0030509),0.6908226806247677,0.6921884451353082,0.691564030055592,0.6981377073351289,0.6922321578994176,0.6929890042100428,0.999997650764369
Positive Regulation Of Cell Junction Assembly (GO:1901890),0.6908226806247677,0.6921884451353082,0.691564030055592,0.6981377073351289,0.6922321578994176,0.6929890042100428,0.8848728807045426
Spliceosomal Complex Assembly (GO:0000245),0.6958231839149371,0.6963765603563598,0.6961308471306631,0.702707973536503,0.6972193674634151,0.6976515864803756,9.280975055685328e-05
Negative Regulation Of Kinase Activity (GO:0033673),0.6958231839149371,0.6963765603563598,0.6961308471306631,0.702707973536503,0.6972193674634151,0.6976515864803756,0.007139852557387
RNA Methylation (GO:0001510),0.6958231839149371,0.6963765603563598,0.6961308471306631,0.702707973536503,0.6972193674634151,0.6976515864803756,0.0010745066404205
Phosphatidylinositol-Mediated Signaling (GO:0048015),0.6958231839149371,0.6963765603563598,0.6961308471306631,0.702707973536503,0.6972193674634151,0.6976515864803756,0.5038894477112851
Cellular Response To Metal Ion (GO:0071248),0.6967839532807338,0.698585655949851,0.6961308471306631,0.7061547687875982,0.6981762007639903,0.6991662851825673,0.999997650764369
Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032),0.750474233794365,0.4864219763704727,0.7503394229932161,0.7567794979141482,0.7530302279646663,0.6994090718073738,0.0022144508561687
Oxidative Phosphorylation (GO:0006119),0.701124669114903,0.7016880323626032,0.7023226120108467,0.7084463257748888,0.7025138109960165,0.7032190900518517,0.1973167551651753
"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)",0.629371903412909,0.6326108854116662,0.8098236241993786,0.6385638162744524,0.8126847291987889,0.704610991699439,1.1195185447544367e-14
Actomyosin Structure Organization (GO:0031032),0.489004852563811,0.7576222822049431,0.7561628474563903,0.7625774634346908,0.7592833090764411,0.7049301509472553,0.0278185150834616
Protein N-linked Glycosylation (GO:0006487),0.7054416402454555,0.705613424574983,0.7061922354193612,0.7123208996728698,0.706809835451921,0.707275607072918,0.0001897024142838841
